seed,model,phase,TF,R,I,Align,H
12501,ethicalsense_plus_idealgap,3,0.4802994989307744,0.6329181397494683,0.8389758215755982,0.8670782394180387,0.3379014598834158
12501,ethicalsense_plus_idealgap,4,0.48659395895855806,0.658683420846862,0.8537863157586189,0.880407684182757,0.3290151633736036
12501,ethicalsense_plus_idealgap,5,0.4872780052021361,0.6529988051131341,0.8553958363317437,0.8818562526985694,0.32804945102972866
12501,ethicalsense_plus_idealgap,6,0.4872780052021361,0.6079189934856877,0.8553958363317437,0.8818562526985694,0.32804945102972866
12502,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12502,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12502,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12502,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12502,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12502,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12502,success_fed_thirdfactor,1,0.95,0.9140000000000077,0.32,0.4,0.64
12502,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12502,success_fed_thirdfactor,3,0.95,0.9305000000000009,0.32,0.4,0.64
12502,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12502,success_fed_thirdfactor,5,0.95,0.9370000000000003,0.32,0.4,0.64
12502,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12502,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12502,ethicalsense_fed_thirdfactor,2,0.95,0.5002999999999997,0.32,0.4,0.64
12502,ethicalsense_fed_thirdfactor,3,0.95,0.5025599999999999,0.32,0.4,0.64
12502,ethicalsense_fed_thirdfactor,4,0.95,0.5013399999999999,0.32,0.4,0.64
12502,ethicalsense_fed_thirdfactor,5,0.95,0.5038399999999998,0.32,0.4,0.64
12502,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12502,ethicalsense_plus_idealgap,1,0.44562735117954194,0.613548196413561,0.7736803283212252,0.8083122954891028,0.3738215496628053
12502,ethicalsense_plus_idealgap,2,0.4660573184294699,0.6067080823422392,0.8174267515279624,0.8476840763751662,0.34843851333267584
12502,ethicalsense_plus_idealgap,3,0.47695117534364023,0.64126287760063,0.8412002464052701,0.8690802217647433,0.33454623833161556
12502,ethicalsense_plus_idealgap,4,0.4853016922880137,0.7050926632955651,0.8608485215685018,0.886763669411652,0.32275727323367653
12502,ethicalsense_plus_idealgap,5,0.48942392313540417,0.7676981027636839,0.8705478882682441,0.89549309944142,0.3169376532138311
12502,ethicalsense_plus_idealgap,6,0.4955793452163022,0.8813437184937024,0.8850312343409455,0.9085281109068509,0.30824764557021034
12503,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12503,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12503,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12503,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12503,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12503,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12503,success_fed_thirdfactor,1,0.95,0.8250000000000091,0.32,0.4,0.64
12503,success_fed_thirdfactor,2,0.95,0.9375,0.32,0.4,0.64
12503,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12503,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12503,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12503,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12503,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12503,ethicalsense_fed_thirdfactor,2,0.95,0.5030999999999994,0.32,0.4,0.64
12503,ethicalsense_fed_thirdfactor,3,0.95,0.5025599999999999,0.32,0.4,0.64
12503,ethicalsense_fed_thirdfactor,4,0.95,0.5070599999999992,0.32,0.4,0.64
12503,ethicalsense_fed_thirdfactor,5,0.95,0.5025599999999999,0.32,0.4,0.64
12503,ethicalsense_fed_thirdfactor,6,0.95,0.50006,0.32,0.4,0.64
12503,ethicalsense_plus_idealgap,1,0.44924215165487813,0.639010493669056,0.7668746705499421,0.8021872034949477,0.38096715845645995
12503,ethicalsense_plus_idealgap,2,0.4735828801826287,0.7180866365718718,0.8241469729681788,0.8537322756713606,0.3466037770055178
12503,ethicalsense_plus_idealgap,3,0.4852046027068531,0.7637121715262246,0.8514922024369421,0.8783429821932479,0.3301966393242598
12503,ethicalsense_plus_idealgap,4,0.49624035342345624,0.8021062300420347,0.8756904638933526,0.9001214175040173,0.3160313246140035
12503,ethicalsense_plus_idealgap,5,0.5030963187086368,0.932841230850144,0.8918221469173069,0.9146399322255763,0.30635231479963093
12503,ethicalsense_plus_idealgap,6,0.5037772573092903,0.9381802730661685,0.8934243553894328,0.9160819198504896,0.30539098971635537
12504,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12504,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12504,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12504,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12504,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12504,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12504,success_fed_thirdfactor,1,0.95,0.8115000000000095,0.32,0.4,0.64
12504,success_fed_thirdfactor,2,0.95,0.9275000000000002,0.32,0.4,0.64
12504,success_fed_thirdfactor,3,0.95,0.9390000000000005,0.32,0.4,0.64
12504,success_fed_thirdfactor,4,0.95,0.9375,0.32,0.4,0.64
12504,success_fed_thirdfactor,5,0.95,0.9380000000000001,0.32,0.4,0.64
12504,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12504,ethicalsense_fed_thirdfactor,1,0.95,0.5040799999999996,0.32,0.4,0.64
12504,ethicalsense_fed_thirdfactor,2,0.95,0.50128,0.32,0.4,0.64
12504,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12504,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12504,ethicalsense_fed_thirdfactor,5,0.95,0.5039599999999997,0.32,0.4,0.64
12504,ethicalsense_fed_thirdfactor,6,0.95,0.5051199999999998,0.32,0.4,0.64
12504,ethicalsense_plus_idealgap,1,0.4492697407852866,0.6239563172135038,0.775136211045223,0.8096225899407015,0.3743709091804275
12504,ethicalsense_plus_idealgap,2,0.4720978797741136,0.6668872833776818,0.8265900860200324,0.8559310774180304,0.3439504628423806
12504,ethicalsense_plus_idealgap,3,0.4823284975955164,0.6846644618040598,0.8487484343868926,0.8758735909482049,0.33103819253543476
12504,ethicalsense_plus_idealgap,4,0.49222845451812286,0.769547054745543,0.8720424506753783,0.896838205607842,0.3170617827623433
12504,ethicalsense_plus_idealgap,5,0.49910771343026755,0.8942573253795996,0.8882289422333658,0.9114060480100306,0.30734988782755085
12504,ethicalsense_plus_idealgap,6,0.501180187657323,0.94,0.8931053521793786,0.915794816961442,0.30442404185994315
12505,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12505,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12505,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12505,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12505,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12505,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12505,success_fed_thirdfactor,1,0.95,0.9235000000000081,0.32,0.4,0.64
12505,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12505,success_fed_thirdfactor,3,0.95,0.9270000000000005,0.32,0.4,0.64
12505,success_fed_thirdfactor,4,0.95,0.9325000000000001,0.32,0.4,0.64
12505,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12505,success_fed_thirdfactor,6,0.95,0.9305000000000002,0.32,0.4,0.64
12505,ethicalsense_fed_thirdfactor,1,0.95,0.5039599999999997,0.32,0.4,0.64
12505,ethicalsense_fed_thirdfactor,2,0.95,0.5025599999999999,0.32,0.4,0.64
12505,ethicalsense_fed_thirdfactor,3,0.95,0.5025599999999999,0.32,0.4,0.64
12505,ethicalsense_fed_thirdfactor,4,0.95,0.50128,0.32,0.4,0.64
12505,ethicalsense_fed_thirdfactor,5,0.95,0.5013399999999999,0.32,0.4,0.64
12505,ethicalsense_fed_thirdfactor,6,0.95,0.50006,0.32,0.4,0.64
12505,ethicalsense_plus_idealgap,1,0.4511240974408038,0.6134350889347562,0.7564033988276679,0.792763058944901,0.39022979738059616
12505,ethicalsense_plus_idealgap,2,0.47408367708080923,0.6336418528323623,0.8050660223923636,0.8365594201531266,0.3621042065947247
12505,ethicalsense_plus_idealgap,3,0.49356032665890026,0.6961857844822231,0.8490282627723175,0.8761254364950853,0.3360998964451572
12505,ethicalsense_plus_idealgap,4,0.5047518574425872,0.7748479470710679,0.8737601808379235,0.8983841627541308,0.32158096471440745
12505,ethicalsense_plus_idealgap,5,0.5116397510784443,0.9064301976366846,0.8899669893928815,0.912970290453593,0.3118568795814327
12505,ethicalsense_plus_idealgap,6,0.5130124243733163,0.94,0.8931968089102275,0.9158771280192043,0.3099189878710252
12506,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12506,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12506,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12506,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12506,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12506,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12506,success_fed_thirdfactor,1,0.95,0.7715000000000094,0.32,0.4,0.64
12506,success_fed_thirdfactor,2,0.95,0.9375,0.32,0.4,0.64
12506,success_fed_thirdfactor,3,0.95,0.9340000000000003,0.32,0.4,0.64
12506,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12506,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12506,success_fed_thirdfactor,6,0.95,0.9380000000000001,0.32,0.4,0.64
12506,ethicalsense_fed_thirdfactor,1,0.95,0.5013399999999999,0.32,0.4,0.64
12506,ethicalsense_fed_thirdfactor,2,0.95,0.50128,0.32,0.4,0.64
12506,ethicalsense_fed_thirdfactor,3,0.95,0.5025599999999999,0.32,0.4,0.64
12506,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12506,ethicalsense_fed_thirdfactor,5,0.95,0.50128,0.32,0.4,0.64
12506,ethicalsense_fed_thirdfactor,6,0.95,0.5039599999999997,0.32,0.4,0.64
12506,ethicalsense_plus_idealgap,1,0.44208691569110325,0.5935916912812826,0.7661407523701997,0.801526677133179,0.3781871231349475
12506,ethicalsense_plus_idealgap,2,0.4597043107750058,0.576867581112252,0.8034506492951491,0.8351055843656333,0.3566297444580011
12506,ethicalsense_plus_idealgap,3,0.47623749177751695,0.5861104766318599,0.8388633140179292,0.8669769826161354,0.3360799331515471
12506,ethicalsense_plus_idealgap,4,0.47623749177751695,0.595594125576495,0.8388633140179292,0.8669769826161354,0.3360799331515471
12506,ethicalsense_plus_idealgap,5,0.47623749177751695,0.5817033499557266,0.8388633140179292,0.8669769826161354,0.3360799331515471
12506,ethicalsense_plus_idealgap,6,0.47623749177751695,0.5375708693059862,0.8388633140179292,0.8669769826161354,0.3360799331515471
12507,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12507,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12507,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12507,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12507,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12507,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12507,success_fed_thirdfactor,1,0.95,0.8080000000000098,0.32,0.4,0.64
12507,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12507,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12507,success_fed_thirdfactor,4,0.95,0.935,0.32,0.4,0.64
12507,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12507,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12507,ethicalsense_fed_thirdfactor,1,0.95,0.5026199999999998,0.32,0.4,0.64
12507,ethicalsense_fed_thirdfactor,2,0.95,0.5026199999999998,0.32,0.4,0.64
12507,ethicalsense_fed_thirdfactor,3,0.95,0.5015799999999997,0.32,0.4,0.64
12507,ethicalsense_fed_thirdfactor,4,0.95,0.5051199999999998,0.32,0.4,0.64
12507,ethicalsense_fed_thirdfactor,5,0.95,0.5090799999999995,0.32,0.4,0.64
12507,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12507,ethicalsense_plus_idealgap,1,0.44838518818510303,0.6028994861334821,0.7570594967589254,0.793353547083033,0.3884160205623196
12507,ethicalsense_plus_idealgap,2,0.4676995322861046,0.6310708470100933,0.8007512960022449,0.8326761664020207,0.3625516842740177
12507,ethicalsense_plus_idealgap,3,0.4845357412085113,0.6224206525080717,0.8403659052314371,0.8683293147082932,0.33878291873650257
12507,ethicalsense_plus_idealgap,4,0.4865960873185684,0.6191499550697964,0.8452137784315715,0.8726924005884142,0.33587419481642194
12507,ethicalsense_plus_idealgap,5,0.4865960873185684,0.5987853712698786,0.8452137784315715,0.8726924005884142,0.33587419481642194
12507,ethicalsense_plus_idealgap,6,0.4879606023154874,0.6304495682819544,0.8484244019537339,0.8755819617583604,0.3339478207031245
12508,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12508,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12508,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12508,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12508,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12508,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12508,success_fed_thirdfactor,1,0.95,0.7425000000000102,0.32,0.4,0.64
12508,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12508,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12508,success_fed_thirdfactor,4,0.95,0.9315000000000003,0.32,0.4,0.64
12508,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12508,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12508,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12508,ethicalsense_fed_thirdfactor,2,0.95,0.5038399999999998,0.32,0.4,0.64
12508,ethicalsense_fed_thirdfactor,3,0.95,0.5089599999999996,0.32,0.4,0.64
12508,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12508,ethicalsense_fed_thirdfactor,5,0.95,0.5013399999999999,0.32,0.4,0.64
12508,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12508,ethicalsense_plus_idealgap,1,0.4312715948698434,0.5240983650504811,0.740408474536436,0.7783676270827927,0.3936833826625418
12508,ethicalsense_plus_idealgap,2,0.44813003522628286,0.5121524193892472,0.780075393022176,0.8140678537199584,0.36988323157109776
12508,ethicalsense_plus_idealgap,3,0.4621807391124451,0.5012173001029993,0.8115334019994699,0.8423800617995231,0.3513289203356918
12508,ethicalsense_plus_idealgap,4,0.4642313265936644,0.5033981498823198,0.8163583137199858,0.8467224823479874,0.34843397330338216
12508,ethicalsense_plus_idealgap,5,0.4642313265936644,0.5102616334694566,0.8163583137199858,0.8467224823479874,0.34843397330338216
12508,ethicalsense_plus_idealgap,6,0.46628297242837,0.5249632736141748,0.821185715683999,0.8510671441155995,0.34553753212497423
12509,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12509,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12509,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12509,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12509,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12509,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12509,success_fed_thirdfactor,1,0.95,0.7635000000000095,0.32,0.4,0.64
12509,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12509,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12509,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12509,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12509,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12509,ethicalsense_fed_thirdfactor,1,0.95,0.5051799999999997,0.32,0.4,0.64
12509,ethicalsense_fed_thirdfactor,2,0.95,0.5025599999999999,0.32,0.4,0.64
12509,ethicalsense_fed_thirdfactor,3,0.95,0.5038399999999998,0.32,0.4,0.64
12509,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12509,ethicalsense_fed_thirdfactor,5,0.95,0.5064599999999997,0.32,0.4,0.64
12509,ethicalsense_fed_thirdfactor,6,0.95,0.50128,0.32,0.4,0.64
12509,ethicalsense_plus_idealgap,1,0.4398077979045602,0.560067076111227,0.7518505950604444,0.7886655355543994,0.3885467229655551
12509,ethicalsense_plus_idealgap,2,0.45662787481483574,0.6078337478295226,0.7892384433405119,0.8223145990064601,0.3665517746522192
12509,ethicalsense_plus_idealgap,3,0.4735394249119427,0.676124539458466,0.8228554403635074,0.8525698963271562,0.3476165535501085
12509,ethicalsense_plus_idealgap,4,0.494254147749513,0.773508255794128,0.8698886725232301,0.8948998052709065,0.3197380726870693
12509,ethicalsense_plus_idealgap,5,0.5010993963817794,0.8791711929813808,0.8859951398932686,0.9093956259039412,0.3100741922650461
12509,ethicalsense_plus_idealgap,6,0.5038324497405341,0.9381772775610359,0.8924258536785741,0.915183268310716,0.3062157639938629
12510,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12510,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12510,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12510,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12510,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12510,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12510,success_fed_thirdfactor,1,0.95,0.8840000000000093,0.32,0.4,0.64
12510,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12510,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12510,success_fed_thirdfactor,4,0.95,0.9355000000000001,0.32,0.4,0.64
12510,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12510,success_fed_thirdfactor,6,0.95,0.9375,0.32,0.4,0.64
12510,ethicalsense_fed_thirdfactor,1,0.95,0.5026199999999998,0.32,0.4,0.64
12510,ethicalsense_fed_thirdfactor,2,0.95,0.5026799999999998,0.32,0.4,0.64
12510,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12510,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12510,ethicalsense_fed_thirdfactor,5,0.95,0.5001199999999999,0.32,0.4,0.64
12510,ethicalsense_fed_thirdfactor,6,0.95,0.5057199999999993,0.32,0.4,0.64
12510,ethicalsense_plus_idealgap,1,0.4467739096648153,0.5883180932463875,0.7597112648969555,0.7957401384072604,0.38553635733646646
12510,ethicalsense_plus_idealgap,2,0.4730113021318922,0.6195464778636665,0.8134464168217412,0.8441017751395681,0.3548952440164383
12510,ethicalsense_plus_idealgap,3,0.48391159538056217,0.647161266495881,0.8372058518323209,0.8654852666490898,0.34101724577205467
12510,ethicalsense_plus_idealgap,4,0.49514660728922755,0.7158155667545048,0.8636411739703569,0.8892770565733222,0.32515605248923296
12510,ethicalsense_plus_idealgap,5,0.49788284274725425,0.7830716059444618,0.868465200145008,0.8936186801305083,0.32258447176505406
12510,ethicalsense_plus_idealgap,6,0.5055228900120632,0.8859537118304273,0.8864417819445588,0.9097976037501039,0.31179852268532354
12511,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12511,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12511,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12511,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12511,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12511,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12511,success_fed_thirdfactor,1,0.95,0.8620000000000085,0.32,0.4,0.64
12511,success_fed_thirdfactor,2,0.95,0.935,0.32,0.4,0.64
12511,success_fed_thirdfactor,3,0.95,0.9360000000000002,0.32,0.4,0.64
12511,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12511,success_fed_thirdfactor,5,0.95,0.9365000000000002,0.32,0.4,0.64
12511,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12511,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12511,ethicalsense_fed_thirdfactor,2,0.95,0.5052999999999996,0.32,0.4,0.64
12511,ethicalsense_fed_thirdfactor,3,0.95,0.5013999999999998,0.32,0.4,0.64
12511,ethicalsense_fed_thirdfactor,4,0.95,0.5026199999999998,0.32,0.4,0.64
12511,ethicalsense_fed_thirdfactor,5,0.95,0.5051799999999997,0.32,0.4,0.64
12511,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12511,ethicalsense_plus_idealgap,1,0.434196077123226,0.5353026446244918,0.746322786459443,0.783690507813498,0.3903281600669052
12511,ethicalsense_plus_idealgap,2,0.4505813194604942,0.5473933764957875,0.7827033451851665,0.8164330106666492,0.3689344153626879
12511,ethicalsense_plus_idealgap,3,0.4636914427439162,0.5025797681228505,0.809987117936083,0.8409884061424739,0.35327686694238863
12511,ethicalsense_plus_idealgap,4,0.465743005232731,0.5121354497557552,0.8148143237921178,0.8453328914129051,0.35038054342876784
12511,ethicalsense_plus_idealgap,5,0.4671070569419106,0.5102220802846489,0.8164201312688589,0.8467781181419721,0.34973780413404776
12511,ethicalsense_plus_idealgap,6,0.4671070569419106,0.5024492603938067,0.8164201312688589,0.8467781181419721,0.34973780413404776
12512,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12512,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12512,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12512,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12512,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12512,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12512,success_fed_thirdfactor,1,0.95,0.7040000000000108,0.32,0.4,0.64
12512,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12512,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12512,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12512,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12512,success_fed_thirdfactor,6,0.95,0.9385000000000001,0.32,0.4,0.64
12512,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12512,ethicalsense_fed_thirdfactor,2,0.95,0.5,0.32,0.4,0.64
12512,ethicalsense_fed_thirdfactor,3,0.95,0.5065199999999996,0.32,0.4,0.64
12512,ethicalsense_fed_thirdfactor,4,0.95,0.50128,0.32,0.4,0.64
12512,ethicalsense_fed_thirdfactor,5,0.95,0.5067599999999994,0.32,0.4,0.64
12512,ethicalsense_fed_thirdfactor,6,0.95,0.5026199999999998,0.32,0.4,0.64
12512,ethicalsense_plus_idealgap,1,0.4567567363165072,0.6251473326930016,0.7793025582151737,0.8133723023936564,0.3745611234591588
12512,ethicalsense_plus_idealgap,2,0.4772428987423753,0.6214327601246158,0.8254954048807175,0.854945864392646,0.3472473931506616
12512,ethicalsense_plus_idealgap,3,0.4888808115172676,0.6615475614061654,0.8528787290569346,0.8795908561512413,0.3308173986449314
12512,ethicalsense_plus_idealgap,4,0.49297654506704114,0.7018045566690964,0.862515749174049,0.8882641742566443,0.3250351865746628
12512,ethicalsense_plus_idealgap,5,0.4950186293414652,0.7441984814567738,0.8673206533491643,0.8925885880142481,0.3221522440695936
12512,ethicalsense_plus_idealgap,6,0.4991439257503501,0.8079560712507557,0.8770272331347759,0.9013245098212986,0.31632829619822656
12513,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12513,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12513,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12513,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12513,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12513,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12513,success_fed_thirdfactor,1,0.95,0.7690000000000101,0.32,0.4,0.64
12513,success_fed_thirdfactor,2,0.95,0.9375,0.32,0.4,0.64
12513,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12513,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12513,success_fed_thirdfactor,5,0.95,0.9330000000000002,0.32,0.4,0.64
12513,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12513,ethicalsense_fed_thirdfactor,1,0.95,0.5025599999999999,0.32,0.4,0.64
12513,ethicalsense_fed_thirdfactor,2,0.95,0.50128,0.32,0.4,0.64
12513,ethicalsense_fed_thirdfactor,3,0.95,0.5064599999999997,0.32,0.4,0.64
12513,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12513,ethicalsense_fed_thirdfactor,5,0.95,0.5038399999999998,0.32,0.4,0.64
12513,ethicalsense_fed_thirdfactor,6,0.95,0.5051199999999998,0.32,0.4,0.64
12513,ethicalsense_plus_idealgap,1,0.4450765940935155,0.5748066145705436,0.7441086753258301,0.7816978077932472,0.39721969225393056
12513,ethicalsense_plus_idealgap,2,0.470125083294718,0.5686755482044212,0.7986930745423495,0.8308237670881145,0.36533969721069287
12513,ethicalsense_plus_idealgap,3,0.48092802368980525,0.6178422638996343,0.8241117578249075,0.8537005820424166,0.35008848724115804
12513,ethicalsense_plus_idealgap,4,0.49384385170178213,0.6518557059089715,0.8512037322501456,0.8780833590251308,0.3344929444124861
12513,ethicalsense_plus_idealgap,5,0.49727421752880924,0.7081031288666967,0.857665999163059,0.883899399246753,0.33093742068310933
12513,ethicalsense_plus_idealgap,6,0.5062632887040233,0.8084949013931169,0.8771680816287861,0.9014512734659074,0.31956590585180494
12514,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12514,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12514,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12514,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12514,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12514,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12514,success_fed_thirdfactor,1,0.95,0.8115000000000085,0.32,0.4,0.64
12514,success_fed_thirdfactor,2,0.95,0.9380000000000001,0.32,0.4,0.64
12514,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12514,success_fed_thirdfactor,4,0.95,0.9375,0.32,0.4,0.64
12514,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12514,success_fed_thirdfactor,6,0.95,0.9300000000000002,0.32,0.4,0.64
12514,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12514,ethicalsense_fed_thirdfactor,2,0.95,0.5040799999999996,0.32,0.4,0.64
12514,ethicalsense_fed_thirdfactor,3,0.95,0.5025599999999999,0.32,0.4,0.64
12514,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12514,ethicalsense_fed_thirdfactor,5,0.95,0.5118799999999992,0.32,0.4,0.64
12514,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12514,ethicalsense_plus_idealgap,1,0.4345811730843775,0.5939631289974072,0.7505328827417143,0.7874795944675426,0.38714130466986524
