seed,model,final_holdout_recall,final_holdout_violation_rate,trap_capture_rate,trajectory_value,final_Q,mean_Q
18652,simple_two_signal_learner,0.8191489361702128,0.30851063829787234,0.16129032258064516,0.703492499999997,0.8899082013282876,0.8767278200437615
18653,tdc_full,0.83,0.32,0.19068541300527242,0.6829474999999967,0.9086531619291535,0.8392292889464609
18653,simple_success_learner,0.63,0.49,0.36467486818980666,0.5402658333333288,0.5872433049970655,0.6083696688084217
18653,simple_calibrated_learner,0.79,0.36,0.22671353251318102,0.6689008333333292,0.8410694368799232,0.820569609531018
18653,simple_two_signal_learner,0.8,0.35,0.18717047451669597,0.6943308333333296,0.8722660773003118,0.8718876466487162
18654,tdc_full,0.77,0.4,0.1703499079189687,0.6806499999999961,0.9044019234712861,0.8427303485071186
18654,simple_success_learner,0.57,0.55,0.35543278084714547,0.5551291666666612,0.5583305169793734,0.6092900942047401
18654,simple_calibrated_learner,0.74,0.42,0.22007366482504603,0.6630941666666625,0.7122341728622844,0.808018503518048
18654,simple_two_signal_learner,0.77,0.4,0.1721915285451197,0.6897474999999966,0.7911475416263953,0.8739857726300024
18655,tdc_full,0.8481012658227848,0.3291139240506329,0.1844484629294756,0.6920908333333304,0.9074732663899328,0.8412967874712004
18655,simple_success_learner,0.7088607594936709,0.45569620253164556,0.352622061482821,0.5831716666666615,0.6029007726595051,0.621670193458343
18655,simple_calibrated_learner,0.8227848101265823,0.34177215189873417,0.21880650994575046,0.6843599999999967,0.8543043278897363,0.8191729598051385
18655,simple_two_signal_learner,0.8227848101265823,0.34177215189873417,0.19529837251356238,0.6987391666666638,0.8810727624853085,0.8647750015970267
18656,tdc_full,0.7790697674418605,0.3953488372093023,0.18625678119349007,0.6660208333333295,0.9028422218118111,0.8308708319223493
18656,simple_success_learner,0.6162790697674418,0.5232558139534884,0.3589511754068716,0.5604358333333279,0.5500859506623954,0.6216721795101309
18656,simple_calibrated_learner,0.7441860465116279,0.43023255813953487,0.24864376130198915,0.6467391666666624,0.7944555345116158,0.806531021267367
18656,simple_two_signal_learner,0.7790697674418605,0.3953488372093023,0.19349005424954793,0.6755949999999963,0.8683566021293577,0.8631309735530934
18657,tdc_full,0.8461538461538461,0.3504273504273504,0.18704379562043796,0.6804524999999966,0.9075716511363292,0.8357770638328657
18657,simple_success_learner,0.6410256410256411,0.5042735042735043,0.35583941605839414,0.5699983333333285,0.5953824013580699,0.6193936615222311
18657,simple_calibrated_learner,0.8290598290598291,0.36752136752136755,0.19616788321167883,0.6851483333333297,0.8522217448401972,0.839886869195397
18657,simple_two_signal_learner,0.8376068376068376,0.358974358974359,0.18156934306569342,0.7045391666666636,0.8893587744492364,0.8790797388831225
18658,tdc_full,0.8842105263157894,0.30526315789473685,0.18633540372670807,0.6861524999999964,0.9060458997406812,0.8322481752580504
18658,simple_success_learner,0.7473684210526316,0.4105263157894737,0.36557231588287487,0.5756233333333278,0.6115247775976461,0.6184080511973723
18658,simple_calibrated_learner,0.8736842105263158,0.30526315789473685,0.22448979591836735,0.6782766666666628,0.8560591781483565,0.8198437794506894
18658,simple_two_signal_learner,0.8842105263157894,0.30526315789473685,0.19077196095829635,0.7069799999999966,0.9002107139469583,0.8721354216002439
18659,tdc_full,0.8472222222222222,0.2916666666666667,0.20926090828138913,0.6902583333333304,0.905643186951992,0.8210253826987081
18659,simple_success_learner,0.7083333333333334,0.4027777777777778,0.37399821905609976,0.6096149999999945,0.5595824101433478,0.6235304741193843
18659,simple_calibrated_learner,0.8472222222222222,0.2777777777777778,0.2288512911843277,0.6933883333333302,0.8210658004299858,0.8268155178661288
18659,simple_two_signal_learner,0.8611111111111112,0.2777777777777778,0.20302760463045413,0.716189999999997,0.8663089580361336,0.8711712297449377
18660,tdc_full,0.7752808988764045,0.3707865168539326,0.1692032229185318,0.67651333333333,0.9045742100085163,0.8380305512054822
18660,simple_success_learner,0.6404494382022472,0.4606741573033708,0.3339301700984781,0.5557516666666618,0.5841853532880975,0.6055460366141471
18660,simple_calibrated_learner,0.7528089887640449,0.38202247191011235,0.19516562220232767,0.6695383333333296,0.814214196086313,0.8131253871782522
18660,simple_two_signal_learner,0.7640449438202247,0.38202247191011235,0.1548791405550582,0.683339999999997,0.8685064301471128,0.8755531587697366
18661,tdc_full,0.8172043010752689,0.3010752688172043,0.1553133514986376,0.7027983333333303,0.9084474857820761,0.8468389492928939
18661,simple_success_learner,0.7096774193548387,0.3978494623655914,0.33424159854677565,0.5863058333333283,0.5620028239591146,0.6063435891936696
18661,simple_calibrated_learner,0.8064516129032258,0.3118279569892473,0.20345140781108084,0.6920199999999959,0.8822511584248858,0.8143035698574889
18661,simple_two_signal_learner,0.8172043010752689,0.3010752688172043,0.16076294277929154,0.7179341666666638,0.9161767047538888,0.8751635085696203
18662,tdc_full,0.7634408602150538,0.3870967741935484,0.1813953488372093,0.6742158333333297,0.9026027964095413,0.8266454536493086
18662,simple_success_learner,0.6559139784946236,0.4731182795698925,0.34511627906976744,0.5674858333333281,0.5909440925883341,0.6213065654929473
18662,simple_calibrated_learner,0.7419354838709677,0.3978494623655914,0.20930232558139536,0.6695799999999963,0.8062709596942652,0.82420399478964
18662,simple_two_signal_learner,0.7741935483870968,0.3763440860215054,0.16279069767441862,0.6991799999999971,0.8750582802355686,0.8794710199153595
18663,tdc_full,0.8876404494382022,0.2696629213483146,0.1743362831858407,0.699199166666663,0.9084700496491656,0.8216078337428718
18663,simple_success_learner,0.7528089887640449,0.38202247191011235,0.34424778761061947,0.5867833333333282,0.5930037776625069,0.6105642886091239
18663,simple_calibrated_learner,0.8651685393258427,0.29213483146067415,0.19646017699115045,0.7096066666666633,0.8400052973288352,0.8285202401481949
18663,simple_two_signal_learner,0.8876404494382022,0.2696629213483146,0.16991150442477876,0.7288033333333302,0.8783067725114321,0.875913369417893
18664,tdc_full,0.8313253012048193,0.3132530120481928,0.17747747747747747,0.7008583333333306,0.9090550808095065,0.8313726886899598
18664,simple_success_learner,0.6265060240963856,0.4819277108433735,0.34864864864864864,0.5753924999999948,0.5560823582546295,0.6178095028285029
18664,simple_calibrated_learner,0.8072289156626506,0.3373493975903614,0.2072072072072072,0.6813424999999962,0.9238351725469237,0.8082375662328857
18664,simple_two_signal_learner,0.8313253012048193,0.3132530120481928,0.17387387387387387,0.7222874999999973,0.9360572959,0.8757102540841678
18665,tdc_full,0.8403361344537815,0.2689075630252101,0.17811934900542495,0.6958558333333305,0.9090106570020324,0.832361823447467
18665,simple_success_learner,0.6722689075630253,0.4369747899159664,0.3318264014466546,0.5735783333333284,0.5576243519023405,0.6152017423698338
18665,simple_calibrated_learner,0.8487394957983193,0.2605042016806723,0.1717902350813743,0.7030449999999969,0.8605403645354435,0.8405846883147892
18665,simple_two_signal_learner,0.8571428571428571,0.25210084033613445,0.15641952983725135,0.7289116666666644,0.8820436833189508,0.8856022763388036
18666,tdc_full,0.8217821782178217,0.3564356435643564,0.16696750902527077,0.6976108333333302,0.9055720390840627,0.8312075488719155
18666,simple_success_learner,0.6435643564356436,0.4752475247524752,0.31137184115523464,0.586109999999994,0.580060084037045,0.6012862552713645
18666,simple_calibrated_learner,0.8118811881188119,0.36633663366336633,0.19043321299638988,0.7054516666666633,0.8908626703154198,0.8339176240914143
18666,simple_two_signal_learner,0.8217821782178217,0.3564356435643564,0.1588447653429603,0.7235649999999975,0.9168152115340085,0.8835227442668688
18667,tdc_full,0.8604651162790697,0.27906976744186046,0.16781411359724613,0.7043899999999971,0.9074421023452283,0.8436134267029167
18667,simple_success_learner,0.6744186046511628,0.43023255813953487,0.342512908777969,0.5927874999999947,0.5835108755343137,0.6120012485919923
18667,simple_calibrated_learner,0.8372093023255814,0.3023255813953488,0.20654044750430292,0.6884849999999966,0.85758257495627,0.807520692724861
18667,simple_two_signal_learner,0.8604651162790697,0.27906976744186046,0.18072289156626506,0.7154866666666638,0.8970389255152388,0.8641941180664752
18668,tdc_full,0.8315789473684211,0.3473684210526316,0.1832129963898917,0.7134533333333307,0.9066558777257419,0.8294131105144643
18668,simple_success_learner,0.6210526315789474,0.5263157894736842,0.351985559566787,0.5894324999999949,0.5684474436451745,0.6211016946066484
18668,simple_calibrated_learner,0.7789473684210526,0.3894736842105263,0.20667870036101083,0.7022633333333302,0.8783908267315385,0.8206331891986623
18668,simple_two_signal_learner,0.8315789473684211,0.3473684210526316,0.1588447653429603,0.7379549999999975,0.9195440819139123,0.8806498066517867
18669,tdc_full,0.7959183673469388,0.41836734693877553,0.16045099739809193,0.6824499999999968,0.9067351743702078,0.8469193416518218
18669,simple_success_learner,0.5918367346938775,0.5816326530612245,0.33738074588031225,0.555250833333329,0.5694197603378804,0.5999279699135375
18669,simple_calibrated_learner,0.7653061224489796,0.4489795918367347,0.20641803989592367,0.6750391666666634,0.8671573450255275,0.8191989288076923
18669,simple_two_signal_learner,0.7857142857142857,0.42857142857142855,0.16652211621856028,0.6968558333333301,0.9023883832059434,0.8704170995727348
18670,tdc_full,0.8105263157894737,0.29473684210526313,0.18358340688437777,0.7048858333333303,0.9080901330329011,0.8323167207414601
18670,simple_success_learner,0.6105263157894737,0.47368421052631576,0.3327449249779347,0.5914324999999947,0.5727384219389242,0.6068425664989773
18670,simple_calibrated_learner,0.8,0.29473684210526313,0.1624007060900265,0.7194691666666637,0.8566954424731393,0.8381639898323227
18670,simple_two_signal_learner,0.8105263157894737,0.28421052631578947,0.147396293027361,0.7356849999999976,0.8941156518449627,0.8833206108405992
18671,tdc_full,0.7311827956989247,0.44086021505376344,0.1628721541155867,0.7063066666666633,0.9003300700086241,0.826847013888841
18671,simple_success_learner,0.5698924731182796,0.5806451612903226,0.3266199649737303,0.6044941666666614,0.5983075723957404,0.6204052985773417
18671,simple_calibrated_learner,0.6881720430107527,0.4731182795698925,0.159369527145359,0.7203908333333304,0.8439454590190562,0.8463335252965717
18671,simple_two_signal_learner,0.7096774193548387,0.45161290322580644,0.1295971978984238,0.7333224999999977,0.8753158403267154,0.8874068973240757
18672,tdc_full,0.8173076923076923,0.2980769230769231,0.18397085610200364,0.69539583333333,0.9091571327605272,0.841333782788109
18672,simple_success_learner,0.5288461538461539,0.5576923076923077,0.3588342440801457,0.5597974999999954,0.551665370014735,0.6116531819282585
18672,simple_calibrated_learner,0.7884615384615384,0.3269230769230769,0.23406193078324225,0.6812566666666631,0.8306942360912494,0.8135105850144728
18672,simple_two_signal_learner,0.8173076923076923,0.2980769230769231,0.1994535519125683,0.7089483333333304,0.8890573801050167,0.8693411037079721
18673,tdc_full,0.7978723404255319,0.30851063829787234,0.17557932263814616,0.706619999999996,0.9076161324495478,0.8375029329755137
18673,simple_success_learner,0.6382978723404256,0.4574468085106383,0.3315508021390374,0.5825749999999938,0.5355344980964228,0.6117688976613412
18673,simple_calibrated_learner,0.7553191489361702,0.35106382978723405,0.19875222816399288,0.696698333333329,0.8661683750311354,0.8098436105983143
18673,simple_two_signal_learner,0.776595744680851,0.32978723404255317,0.1711229946524064,0.7275141666666634,0.908560095842612,0.8763625589826473
18674,tdc_full,0.8539325842696629,0.2808988764044944,0.17288444040036396,0.7025283333333304,0.9089269929857673,0.8430992674733314
18674,simple_success_learner,0.6629213483146067,0.4606741573033708,0.35577797998180166,0.5775908333333277,0.5650577008115687,0.6052644560786711
18674,simple_calibrated_learner,0.8539325842696629,0.2808988764044944,0.2156505914467698,0.6960341666666626,0.8996966661513884,0.8097770895939611
18674,simple_two_signal_learner,0.8539325842696629,0.2808988764044944,0.17925386715195632,0.7195183333333304,0.9123366430989857,0.8683380400215164
18675,tdc_full,0.7912087912087912,0.34065934065934067,0.16079494128274616,0.7115774999999966,0.9051263529552895,0.8405208876992913
18675,simple_success_learner,0.6153846153846154,0.5054945054945055,0.35862691960252935,0.6115166666666608,0.577720261367141,0.6158525429066087
18675,simple_calibrated_learner,0.7032967032967034,0.4175824175824176,0.1933152664859982,0.6981841666666629,0.8018702692940526,0.8057530923624766
18675,simple_two_signal_learner,0.7582417582417582,0.37362637362637363,0.15898825654923215,0.7242158333333305,0.8684448503863057,0.8690977401320223
18676,tdc_full,0.8235294117647058,0.3627450980392157,0.17504488330341114,0.7015324999999969,0.9052493440004763,0.8487337705472717
18676,simple_success_learner,0.6470588235294118,0.5098039215686274,0.3339317773788151,0.5950666666666615,0.5981421092685358,0.6257001850933209
18676,simple_calibrated_learner,0.7745098039215687,0.39215686274509803,0.22621184919210055,0.6802383333333297,0.8743098953771948,0.8121756917411785
18676,simple_two_signal_learner,0.7941176470588235,0.38235294117647056,0.19838420107719928,0.698579999999997,0.9116311899625512,0.8620765256966282
18677,tdc_full,0.7934782608695652,0.3695652173913043,0.1851179673321234,0.673701666666663,0.905489520845429,0.827704497765584
18677,simple_success_learner,0.6739130434782609,0.4673913043478261,0.35571687840290384,0.5590533333333275,0.6129944188772014,0.6129668901506148
18677,simple_calibrated_learner,0.782608695652174,0.3804347826086957,0.19782214156079855,0.6780874999999958,0.742098538252694,0.8237900531731448
18677,simple_two_signal_learner,0.782608695652174,0.3804347826086957,0.1733212341197822,0.6988808333333298,0.8129670286943501,0.8721020917933741
18678,tdc_full,0.8137254901960784,0.3137254901960784,0.17486818980667837,0.6868099999999964,0.9069582976701852,0.8397609365144912
18678,simple_success_learner,0.5980392156862745,0.5,0.3541300527240773,0.5760041666666619,0.6092587120702277,0.6214079144526886
18678,simple_calibrated_learner,0.803921568627451,0.3235294117647059,0.20826010544815465,0.694787499999996,0.8133384383725634,0.8144379798327406
18678,simple_two_signal_learner,0.8137254901960784,0.3137254901960784,0.19507908611599298,0.7040199999999963,0.8802620592438343,0.8609370394381657
18679,tdc_full,0.8817204301075269,0.27956989247311825,0.19313304721030042,0.6987416666666637,0.907713241674439,0.8278852385510252
18679,simple_success_learner,0.6774193548387096,0.43010752688172044,0.34506437768240344,0.5805158333333292,0.555016773678437,0.6140518675391814
18679,simple_calibrated_learner,0.8924731182795699,0.26881720430107525,0.1982832618025751,0.7053474999999972,0.8874204589159949,0.8390550826056071
18679,simple_two_signal_learner,0.8924731182795699,0.26881720430107525,0.18025751072961374,0.7200366666666642,0.8968098513987726,0.8770510030454758
18680,tdc_full,0.8476190476190476,0.3238095238095238,0.17515638963360142,0.6755974999999969,0.9083186085799473,0.8309397455248959
18680,simple_success_learner,0.7238095238095238,0.41904761904761906,0.3485254691689008,0.5566024999999951,0.5811439673138529,0.61425191076899
18680,simple_calibrated_learner,0.8380952380952381,0.3238095238095238,0.2037533512064343,0.6692083333333297,0.8775515973899585,0.8258588316371658
18680,simple_two_signal_learner,0.8476190476190476,0.3238095238095238,0.15638963360142985,0.7042458333333305,0.9056168969882066,0.8823452197205006
18681,tdc_full,0.8316831683168316,0.3564356435643564,0.17155555555555554,0.7035074999999968,0.9057238532991584,0.8294560660794986
18681,simple_success_learner,0.6732673267326733,0.4752475247524752,0.336,0.5858041666666611,0.6024748618781877,0.6188505033535812
18681,simple_calibrated_learner,0.801980198019802,0.37623762376237624,0.19111111111111112,0.686204999999996,0.7721612835808322,0.8158985700938403
18681,simple_two_signal_learner,0.8118811881188119,0.37623762376237624,0.14933333333333335,0.7181933333333306,0.8205010915738614,0.8731206170068156
18682,tdc_full,0.8736842105263158,0.3157894736842105,0.19768477292965272,0.7098891666666636,0.9055719150187271,0.8366077793306008
18682,simple_success_learner,0.6842105263157895,0.4631578947368421,0.3544078361531612,0.6058183333333281,0.574381339747494,0.6172819276806382
18682,simple_calibrated_learner,0.8736842105263158,0.3157894736842105,0.25289403383793413,0.6868041666666628,0.891438932755177,0.8014057386785909
18682,simple_two_signal_learner,0.8736842105263158,0.3157894736842105,0.21015138023152272,0.717119166666664,0.906401391273156,0.8634255618957096
18683,tdc_full,0.8877551020408163,0.3163265306122449,0.1863186318631863,0.6816099999999965,0.9050828624473373,0.8346222278982958
18683,simple_success_learner,0.6530612244897959,0.5,0.3726372637263726,0.5686974999999947,0.581228433255174,0.6158313859251728
18683,simple_calibrated_learner,0.8571428571428571,0.336734693877551,0.24842484248424843,0.6742399999999958,0.8694956702221034,0.8043583184683365
18683,simple_two_signal_learner,0.8877551020408163,0.3163265306122449,0.18811881188118812,0.69946333333333,0.9130147437804089,0.8698332148015246
18684,tdc_full,0.7884615384615384,0.33653846153846156,0.17944093778178538,0.6842249999999965,0.9049850154836611,0.8303137649794459
18684,simple_success_learner,0.6153846153846154,0.5,0.34445446348061315,0.557397499999995,0.5660719951053176,0.6088057092632236
18684,simple_calibrated_learner,0.7307692307692307,0.38461538461538464,0.2200180342651037,0.663330833333329,0.7875876659832103,0.8038159874497243
18684,simple_two_signal_learner,0.7884615384615384,0.33653846153846156,0.18755635707844906,0.6965966666666633,0.8696166664902397,0.8687008236909929
18685,tdc_full,0.8494623655913979,0.3010752688172043,0.1314878892733564,0.7148199999999976,0.9093784633321924,0.8495878395863552
18685,simple_success_learner,0.5806451612903226,0.5053763440860215,0.3235294117647059,0.5674449999999944,0.5620147124562122,0.6072124335236196
18685,simple_calibrated_learner,0.7849462365591398,0.3655913978494624,0.13667820069204153,0.7121158333333305,0.831040024214417,0.8458189798888558
18685,simple_two_signal_learner,0.8494623655913979,0.3010752688172043,0.11418685121107267,0.7409274999999977,0.8826696218412791,0.8921787276020486
18686,tdc_full,0.8064516129032258,0.3333333333333333,0.17547000895255147,0.6971541666666634,0.9058247568521411,0.8337656763292349
18686,simple_success_learner,0.6451612903225806,0.4731182795698925,0.35183527305282003,0.5701491666666609,0.5806278365131577,0.6069194612826304
18686,simple_calibrated_learner,0.8064516129032258,0.3333333333333333,0.25156669650850494,0.6731549999999964,0.8096297620834682,0.7943430528236939
18686,simple_two_signal_learner,0.8064516129032258,0.3333333333333333,0.19247985675917637,0.7103908333333305,0.8617163688626348,0.8641155839239724
18687,tdc_full,0.8256880733944955,0.30275229357798167,0.17870036101083034,0.6911699999999968,0.9073937176347908,0.8300866470621645
18687,simple_success_learner,0.5963302752293578,0.5321100917431193,0.3456678700361011,0.5547149999999949,0.5722665902818749,0.6132718293260507
18687,simple_calibrated_learner,0.7614678899082569,0.3669724770642202,0.19133574007220217,0.6766116666666627,0.7732722383929689,0.8169432834744016
18687,simple_two_signal_learner,0.8256880733944955,0.30275229357798167,0.16967509025270758,0.7073833333333301,0.8676540421799533,0.8692200563543266
18688,tdc_full,0.7446808510638298,0.3617021276595745,0.1895017793594306,0.6980824999999968,0.9069162518371852,0.8292092231457566
18688,simple_success_learner,0.6170212765957447,0.46808510638297873,0.3487544483985765,0.6088249999999943,0.586120949136984,0.6158061284414605
18688,simple_calibrated_learner,0.7340425531914894,0.3723404255319149,0.22419928825622776,0.7055483333333299,0.8127747455546919,0.8231726431761298
18688,simple_two_signal_learner,0.7446808510638298,0.3617021276595745,0.20284697508896798,0.7138133333333301,0.8858511997812369,0.8656880961841669
18689,tdc_full,0.8214285714285714,0.30952380952380953,0.19545454545454546,0.67884583333333,0.9044121871711888,0.8233966017836548
18689,simple_success_learner,0.6309523809523809,0.4642857142857143,0.34454545454545454,0.575501666666661,0.5536708897211203,0.6084124373020968
18689,simple_calibrated_learner,0.8095238095238095,0.32142857142857145,0.21272727272727274,0.688979166666663,0.8435656424768496,0.8144764586239164
18689,simple_two_signal_learner,0.8214285714285714,0.30952380952380953,0.18272727272727274,0.7061591666666637,0.8761749350691873,0.8676977982924099
18690,tdc_full,0.8367346938775511,0.30612244897959184,0.19343389529724933,0.6825658333333301,0.9075864134303149,0.8307188306902625
18690,simple_success_learner,0.6326530612244898,0.4897959183673469,0.3691215616681455,0.5490374999999945,0.6134386111474414,0.6181408749023324
18690,simple_calibrated_learner,0.7653061224489796,0.37755102040816324,0.22005323868677906,0.6722916666666627,0.8007021490931097,0.8107771848416228
18690,simple_two_signal_learner,0.8163265306122449,0.32653061224489793,0.20319432120674358,0.6980291666666634,0.8371064364042061,0.8597638709021589
18691,tdc_full,0.7840909090909091,0.3181818181818182,0.18149146451033243,0.7213649999999971,0.9094509595782738,0.8415154072315096
18691,simple_success_learner,0.5909090909090909,0.48863636363636365,0.33692722371967654,0.6062224999999947,0.5996965420247894,0.6216135783805411
18691,simple_calibrated_learner,0.75,0.3522727272727273,0.22911051212938005,0.6978408333333296,0.8192883240820071,0.8073222450790564
18691,simple_two_signal_learner,0.7840909090909091,0.3181818181818182,0.19946091644204852,0.723986666666664,0.8955027499231264,0.8617329871457206
18692,tdc_full,0.8131868131868132,0.34065934065934067,0.1681338028169014,0.6792574999999967,0.9055686627686931,0.8393213046333091
18692,simple_success_learner,0.6813186813186813,0.46153846153846156,0.35827464788732394,0.5640933333333287,0.5983261656233673,0.6219548808020114
18692,simple_calibrated_learner,0.8131868131868132,0.34065934065934067,0.20422535211267606,0.6768174999999966,0.828382984947985,0.8250118260364934
18692,simple_two_signal_learner,0.8131868131868132,0.34065934065934067,0.17517605633802816,0.6931574999999971,0.8671259318960658,0.875906185148645
18693,tdc_full,0.8725490196078431,0.2647058823529412,0.16994633273703041,0.6926174999999963,0.9088869614622537,0.8395767452558516
18693,simple_success_learner,0.6078431372549019,0.5,0.35241502683363146,0.5434299999999951,0.61694981301289,0.6227911763441024
18693,simple_calibrated_learner,0.8137254901960784,0.3137254901960784,0.2003577817531306,0.6860966666666626,0.8244549187157048,0.8192349664317031
18693,simple_two_signal_learner,0.8431372549019608,0.28431372549019607,0.16010733452593917,0.7076974999999964,0.8684387659223001,0.8736783284657936
18694,tdc_full,0.8378378378378378,0.2972972972972973,0.17275155832591274,0.7032541666666636,0.9086099563840566,0.8404787503957714
18694,simple_success_learner,0.6306306306306306,0.4864864864864865,0.3455031166518255,0.5831583333333289,0.5982137043912951,0.6168907357265383
18694,simple_calibrated_learner,0.7837837837837838,0.35135135135135137,0.20480854853072128,0.6952383333333301,0.7841263385051065,0.8125773942683313
18694,simple_two_signal_learner,0.8198198198198198,0.3153153153153153,0.1736420302760463,0.7180099999999975,0.8416938056414248,0.8648125310280013
18695,tdc_full,0.8383838383838383,0.26262626262626265,0.17522935779816515,0.7020591666666635,0.907289494271894,0.8338856426941393
18695,simple_success_learner,0.6464646464646465,0.43434343434343436,0.3651376146788991,0.5912549999999946,0.5327304787682514,0.6249795713040627
18695,simple_calibrated_learner,0.8080808080808081,0.29292929292929293,0.21559633027522937,0.6967166666666633,0.824619831334396,0.819525744174567
18695,simple_two_signal_learner,0.8282828282828283,0.2727272727272727,0.17155963302752295,0.7244208333333305,0.8822499079058611,0.8725806882747804
18696,tdc_full,0.735632183908046,0.42528735632183906,0.1871609403254973,0.7286199999999967,0.9069278665029309,0.8424137275517878
18696,simple_success_learner,0.6206896551724138,0.5172413793103449,0.3688969258589512,0.6126308333333271,0.5732044243062141,0.6084202203549626
18696,simple_calibrated_learner,0.7011494252873564,0.45977011494252873,0.20795660036166366,0.7210558333333296,0.7188332412764421,0.8274657310653389
18696,simple_two_signal_learner,0.735632183908046,0.42528735632183906,0.1853526220614828,0.7405624999999971,0.8485702482960548,0.8748943471202796
18697,tdc_full,0.872093023255814,0.22093023255813954,0.19616788321167883,0.7208199999999969,0.9092889370193158,0.8323441611135651
18697,simple_success_learner,0.627906976744186,0.45348837209302323,0.36405109489051096,0.5965191666666613,0.5640716206366826,0.6216237987838192
18697,simple_calibrated_learner,0.8604651162790697,0.23255813953488372,0.2509124087591241,0.7010958333333296,0.8623945548008459,0.8097759310275978
18697,simple_two_signal_learner,0.872093023255814,0.22093023255813954,0.18795620437956204,0.7364324999999972,0.8954136852796241,0.8753333827549856
18698,tdc_full,0.8043478260869565,0.32608695652173914,0.19458987783595114,0.6615316666666635,0.9069961666064885,0.8187541417808196
18698,simple_success_learner,0.5978260869565217,0.5,0.34467713787085513,0.5555633333333285,0.5394848732824121,0.6156364317994516
18698,simple_calibrated_learner,0.782608695652174,0.34782608695652173,0.19458987783595114,0.6712116666666633,0.8509811605185474,0.8330735135643007
18698,simple_two_signal_learner,0.782608695652174,0.34782608695652173,0.1649214659685864,0.6931108333333307,0.890681446185686,0.8806246354008014
18699,tdc_full,0.78125,0.3645833333333333,0.16712079927338783,0.68774833333333,0.9042406058396035,0.8391692398172818
18699,simple_success_learner,0.6354166666666666,0.4791666666666667,0.34514078110808355,0.5617133333333286,0.6199663590022586,0.6247539579672952
18699,simple_calibrated_learner,0.7604166666666666,0.3854166666666667,0.1952770208900999,0.6861991666666631,0.8209671658454052,0.8290443262656485
18699,simple_two_signal_learner,0.78125,0.3645833333333333,0.15985467756584923,0.7116399999999973,0.9112642349622035,0.8839237157969903
18700,tdc_full,0.7912087912087912,0.32967032967032966,0.19099099099099098,0.6913308333333299,0.9074472859864545,0.8376510822681837
18700,simple_success_learner,0.6483516483516484,0.43956043956043955,0.36936936936936937,0.5757233333333278,0.6024166785697674,0.6073942588300945
18700,simple_calibrated_learner,0.7802197802197802,0.34065934065934067,0.27837837837837837,0.6503083333333289,0.7490759313679214,0.7622920482583089
18700,simple_two_signal_learner,0.7802197802197802,0.34065934065934067,0.21351351351351353,0.6939424999999967,0.7925020378560815,0.8410901889877493
18701,tdc_full,0.8494623655913979,0.27956989247311825,0.17535971223021582,0.7366608333333308,0.9096420794414539,0.8394793897625621
18701,simple_success_learner,0.6989247311827957,0.40860215053763443,0.37410071942446044,0.6122099999999944,0.6269607564348638,0.6115990808140508
18701,simple_calibrated_learner,0.8064516129032258,0.3225806451612903,0.22571942446043167,0.7325891666666636,0.7648401583066291,0.8301380687416016
18701,simple_two_signal_learner,0.8602150537634409,0.26881720430107525,0.16996402877697842,0.7630808333333315,0.8346813993201821,0.8836654746289299
18702,tdc_full,0.8901098901098901,0.21978021978021978,0.1702493551160791,0.724345833333331,0.9105381009088578,0.8302118636479933
18702,simple_success_learner,0.7142857142857143,0.3626373626373626,0.33619948409286327,0.6215974999999939,0.5499547042470705,0.6178134279087764
18702,simple_calibrated_learner,0.8901098901098901,0.21978021978021978,0.18916595012897677,0.7376649999999971,0.8447651247047828,0.8358990263675878
18702,simple_two_signal_learner,0.9010989010989011,0.2087912087912088,0.17368873602751506,0.7552433333333309,0.8920654450655621,0.879774033518846
18703,tdc_full,0.8414634146341463,0.2682926829268293,0.1632471008028546,0.7145999999999975,0.9088400646266038,0.8373402362389137
18703,simple_success_learner,0.5609756097560976,0.5121951219512195,0.33719892952720787,0.5714933333333289,0.5705830752732748,0.6056508024209237
18703,simple_calibrated_learner,0.8170731707317073,0.2926829268292683,0.18465655664585193,0.7033408333333302,0.90503391192681,0.830468889659021
18703,simple_two_signal_learner,0.8414634146341463,0.2682926829268293,0.1641391614629795,0.7311249999999977,0.9217598422005667,0.8837303701925284
18704,tdc_full,0.8111111111111111,0.34444444444444444,0.170993733213966,0.7126899999999969,0.9072795138001826,0.8372757142218255
18704,simple_success_learner,0.6444444444444445,0.4777777777777778,0.3393017009847807,0.6012583333333277,0.5778141109078613,0.6110377481921516
18704,simple_calibrated_learner,0.8,0.35555555555555557,0.18710832587287377,0.7115599999999962,0.8140161630861679,0.8244609166363477
18704,simple_two_signal_learner,0.8111111111111111,0.34444444444444444,0.1638316920322292,0.7370549999999972,0.9018516744201687,0.8755869284290797
18705,tdc_full,0.78125,0.3125,0.16982758620689656,0.6900649999999967,0.9076305901982642,0.8298010884732908
18705,simple_success_learner,0.6041666666666666,0.4791666666666667,0.32413793103448274,0.5626649999999948,0.5491496924862662,0.5988142152416337
18705,simple_calibrated_learner,0.7708333333333334,0.3229166666666667,0.16637931034482759,0.6912783333333303,0.8374804402972013,0.8380207553602581
18705,simple_two_signal_learner,0.78125,0.3125,0.15172413793103448,0.7037724999999975,0.8922100532864881,0.877842975238489
18706,tdc_full,0.8555555555555555,0.2777777777777778,0.1650399290150843,0.7355583333333302,0.9092989884106921,0.8354833101716524
