seed,model,trap_phase_capture_rate,trap_phase_false_consolidation_rate,post_trap_quality_damage,recovery_gain,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trajectory_value,integrated_score,final_quality
16500,simple_success_driven,0.256092157731502,0.0,0.017653724367819645,0.061419472247497775,0.7660818713450293,0.158,0.3567251461988304,0.7481284444444429,0.7733549162821848,0.7407894686727117
16500,tdc_unvalidated,0.15454134658834162,0.1117879987816022,0.0,0.06918421488973636,0.8648648648648649,0.05733333333333333,0.2635135135135135,0.7825857777777759,0.8327496217279318,0.8736661088202959
16500,tdc_evidence_validated,0.13630229419703105,0.0,0.0,0.04074803765206236,0.8614457831325302,0.06066666666666667,0.2710843373493976,0.7724222222222206,0.8433195512757184,0.9143706703371299
16500,tdc_validated_with_reversal,0.14347450302506481,0.0,0.0,0.07609594706368905,0.8441558441558441,0.04666666666666667,0.2987012987012987,0.7692102222222208,0.838134156394977,0.9126871359571695
16501,simple_time_schedule,0.2541776605101143,0.0,0.0,0.05738304093567248,0.7947019867549668,0.06133333333333333,0.3576158940397351,0.722802666666666,0.7944621600308108,0.92
16501,simple_success_driven,0.26666666666666666,0.0,0.03684526021689438,0.004612825166364187,0.7484662576687117,0.152,0.4233128834355828,0.7027719999999997,0.7502621555020617,0.7184884535024368
16501,tdc_unvalidated,0.15699505173189385,0.11744043982895541,0.0,0.08614800759013286,0.8580645161290322,0.058666666666666666,0.22580645161290322,0.8056986666666646,0.8389512831659158,0.8942835236215932
16501,tdc_evidence_validated,0.15963060686015831,0.0,0.0,0.03769475624057639,0.8716216216216216,0.051333333333333335,0.25,0.76549911111111,0.8472631158391243,0.9140662665074899
16501,tdc_validated_with_reversal,0.14691522414558367,0.0,0.0,0.026589595375722475,0.8509316770186336,0.06133333333333333,0.34782608695652173,0.7514888888888875,0.8234201653041964,0.9112033487328366
16502,simple_time_schedule,0.2680089485458613,0.0,0.0,0.10098605916354975,0.8580246913580247,0.064,0.2654320987654321,0.7338613333333318,0.8278202334181448,0.92
16502,simple_success_driven,0.2596660808435852,0.0,0.019409042301523072,0.12010065578770779,0.76,0.14466666666666667,0.36666666666666664,0.7463031111111098,0.7763602589226924,0.7263320523132859
16502,tdc_unvalidated,0.1485148514851485,0.11578624078624078,0.0,-0.00501833622852732,0.8562874251497006,0.06733333333333333,0.23353293413173654,0.7831439999999981,0.8289375855583302,0.8830334021141828
16502,tdc_evidence_validated,0.14347826086956522,0.0,0.0,0.08511247443762782,0.8164556962025317,0.050666666666666665,0.34177215189873417,0.7769946666666642,0.8241255411801065,0.9117665662991193
16502,tdc_validated_with_reversal,0.14224507283633248,0.0,0.0,-0.018900602409638534,0.8614457831325302,0.064,0.21686746987951808,0.7858377777777751,0.8474779960947473,0.914734245702836
16503,simple_time_schedule,0.2862903225806452,0.0,0.0,0.0016891891891891442,0.7887323943661971,0.062,0.352112676056338,0.6972884444444438,0.7839415207093691,0.92
16503,simple_success_driven,0.25411659991099245,0.0,0.07482306951816897,0.17911425576519924,0.7870967741935484,0.11733333333333333,0.3225806451612903,0.745838222222221,0.8006517217066519,0.7365819044303865
16503,tdc_unvalidated,0.17227635075287864,0.12475367591329392,0.0,0.010822510822510734,0.8547486033519553,0.06333333333333334,0.27932960893854747,0.7743706666666653,0.8174784991796666,0.8952468593680702
16503,tdc_evidence_validated,0.1480820695807315,0.0,0.0,0.023930968360498572,0.8456375838926175,0.06266666666666666,0.24161073825503357,0.7728253333333314,0.8415324216425263,0.9141441220992915
16503,tdc_validated_with_reversal,0.1279120879120879,0.0,0.0,-0.01479621402356579,0.861271676300578,0.044,0.2774566473988439,0.7748959999999984,0.8416274563507692,0.9130752315083038
16504,simple_time_schedule,0.2523364485981308,0.0,0.0,0.0847744360902255,0.8493975903614458,0.06466666666666666,0.27710843373493976,0.6987262222222221,0.8230331379201598,0.92
16504,simple_success_driven,0.26672535211267606,0.0,0.022924345271196134,0.164157196969697,0.7388535031847133,0.14933333333333335,0.3503184713375796,0.7322737777777769,0.7754561601631458,0.7163272105215136
16504,tdc_unvalidated,0.14829570606463036,0.12287621359223301,0.0,0.05653049482163397,0.8484848484848485,0.08066666666666666,0.3090909090909091,0.7752222222222203,0.8151181173278366,0.8784498627339214
16504,tdc_evidence_validated,0.13771929824561405,0.0,0.0,-0.011038502296008557,0.9013157894736842,0.05333333333333334,0.21052631578947367,0.804068444444442,0.8618866751379567,0.9154277185734786
16504,tdc_validated_with_reversal,0.1413427561837456,0.0,0.0,0.05860805860805862,0.8671328671328671,0.048,0.3146853146853147,0.7706999999999986,0.8395171902914516,0.9130492261329264
16505,simple_time_schedule,0.2638202247191011,0.0,0.0,0.06588426124707791,0.8466666666666667,0.06533333333333333,0.28,0.7336635555555545,0.8200291183279809,0.92
16505,simple_success_driven,0.2629464285714286,0.0,0.005276135668639603,0.14548110117730373,0.76875,0.142,0.33125,0.7294039999999986,0.7861571480941841,0.7279650081641263
16505,tdc_unvalidated,0.1547085201793722,0.11717325227963526,0.0,-0.0016023613746574128,0.8764705882352941,0.06133333333333333,0.22941176470588234,0.7981808888888866,0.8353245537429929,0.894595842497319
16505,tdc_evidence_validated,0.13543516873889877,0.0,0.0,-0.00695621468926555,0.88125,0.058666666666666666,0.23125,0.7687675555555541,0.8517216147569684,0.914324388579671
16505,tdc_validated_with_reversal,0.14146772767462423,0.0,0.0,0.02100518368266846,0.7526881720430108,0.056666666666666664,0.3387096774193548,0.771859111111109,0.8033600499527825,0.9111684781461178
16506,simple_time_schedule,0.2783641160949868,0.0,0.0,0.1265723270440252,0.808641975308642,0.059333333333333335,0.2962962962962963,0.726702222222221,0.8114703062065202,0.92
16506,simple_success_driven,0.26195797943674565,0.0,0.010886601340784008,0.1686746987951807,0.7578125,0.12333333333333334,0.359375,0.7313982222222215,0.7835299543380256,0.7330912620777817
16506,tdc_unvalidated,0.14712438698172092,0.11637800060771802,0.0,0.04932126696832573,0.8531468531468531,0.06933333333333333,0.2867132867132867,0.7743955555555531,0.8224122691428408,0.8713131320902401
16506,tdc_evidence_validated,0.13513513513513514,0.0,0.0,0.055641821946169845,0.83125,0.05333333333333334,0.2875,0.7690715555555538,0.8355119557256634,0.9124618700957297
16506,tdc_validated_with_reversal,0.149822695035461,0.0,0.0,0.022596843615494966,0.891566265060241,0.05533333333333333,0.22289156626506024,0.7764644444444426,0.8568932363154664,0.9149161438626994
16507,simple_time_schedule,0.27184035476718404,0.0,0.0,0.08518211920529806,0.8417721518987342,0.068,0.3291139240506329,0.7322657777777767,0.8099523611067115,0.92
16507,simple_success_driven,0.25728155339805825,0.0,0.02732251706282751,0.04428571428571426,0.7388535031847133,0.13933333333333334,0.3885350318471338,0.7400835555555539,0.762221983587865,0.7406101743400991
16507,tdc_unvalidated,0.15539632781012092,0.12152091254752852,0.0,0.0903225806451613,0.8224852071005917,0.06133333333333333,0.33727810650887574,0.7650591111111096,0.808363232696148,0.8861141927861166
16507,tdc_evidence_validated,0.14492753623188406,0.0,0.0,0.027944940167392907,0.8703703703703703,0.056666666666666664,0.22839506172839505,0.7701657777777766,0.85146348236315,0.9140856340109582
16507,tdc_validated_with_reversal,0.14266666666666666,0.0,0.0,0.04066091954022988,0.8424657534246576,0.058666666666666666,0.2602739726027397,0.7745137777777759,0.8402158904277541,0.9144927644240379
16508,simple_time_schedule,0.26294820717131473,0.0,0.0,0.09816552303598935,0.8636363636363636,0.064,0.2532467532467532,0.7164742222222215,0.8311477734160956,0.92
16508,simple_success_driven,0.26238938053097344,0.0,0.021903857583670305,0.13626312880044222,0.7329192546583851,0.13733333333333334,0.36024844720496896,0.7297551111111104,0.7724393087619282,0.703709386491903
16508,tdc_unvalidated,0.1469423669159701,0.11605625096584762,0.0,0.07950089126559712,0.8654970760233918,0.05733333333333333,0.2573099415204678,0.7786399999999986,0.8352371652557066,0.8679330572434152
16508,tdc_evidence_validated,0.14469026548672567,0.0,0.0,0.07875683060109284,0.821917808219178,0.05466666666666667,0.2602739726027397,0.7662084444444427,0.8383565392951664,0.9140475576490099
16508,tdc_validated_with_reversal,0.1380080393032604,0.0,0.0,0.07449696879532863,0.87248322147651,0.05533333333333333,0.28187919463087246,0.7752231111111098,0.8474519412330862,0.9137565372620411
16509,simple_time_schedule,0.2651413189771198,0.0,0.0,0.08479532163742698,0.8333333333333334,0.068,0.3,0.701864444444444,0.8128584188519752,0.92
16509,simple_success_driven,0.2736185383244207,0.0,0.04285568051794808,0.13050263110143345,0.7103448275862069,0.15933333333333333,0.42758620689655175,0.7310431111111101,0.7493992476131172,0.7383554942374798
16509,tdc_unvalidated,0.14149305555555555,0.10249391727493917,0.0,0.061690760527969846,0.8662420382165605,0.051333333333333335,0.2611464968152866,0.7850186666666648,0.8369060960700234,0.8984887262043113
16509,tdc_evidence_validated,0.1456607064980375,0.0,0.0,0.01954645795705401,0.8407643312101911,0.05733333333333333,0.3248407643312102,0.7636079999999987,0.8258543063043338,0.9121982870989596
16509,tdc_validated_with_reversal,0.13907581875280395,0.0,0.0,0.11835402166893882,0.8451612903225807,0.051333333333333335,0.24516129032258063,0.7651462222222208,0.8510999000830329,0.9147187175840896
16510,simple_time_schedule,0.2497721057429353,0.0,0.0,0.11864623243933592,0.8888888888888888,0.058666666666666666,0.22875816993464052,0.7254106666666653,0.8463102265362339,0.92
16510,simple_success_driven,0.260347129506008,0.0,0.04320104006739112,0.08565545641729577,0.7482993197278912,0.164,0.3673469387755102,0.7275488888888879,0.7667351816932002,0.7626177455110198
16510,tdc_unvalidated,0.14746136865342163,0.1082363747703613,0.0,0.015339469120981719,0.8535031847133758,0.04933333333333333,0.3184713375796178,0.7796222222222206,0.8184016800681907,0.8975245622741601
16510,tdc_evidence_validated,0.13672922252010725,0.0,0.0,0.041039729501267885,0.8421052631578947,0.04733333333333333,0.3216374269005848,0.7768257777777758,0.8318513113008535,0.9121887544356961
16510,tdc_validated_with_reversal,0.13819664703217036,0.0,0.0,0.042768239396213104,0.8321167883211679,0.04933333333333333,0.3357664233576642,0.7576608888888872,0.825757103782116,0.911332400714711
16511,simple_time_schedule,0.26991150442477874,0.0,0.0,0.09646422941220623,0.8193548387096774,0.072,0.24516129032258063,0.7190457777777772,0.8196874878768767,0.92
16511,simple_success_driven,0.25925925925925924,0.0,0.04157957004296298,0.08563146997929605,0.7832167832167832,0.13133333333333333,0.3356643356643357,0.7182235555555552,0.7858222777433839,0.7313645827707295
16511,tdc_unvalidated,0.1372113676731794,0.10689018763457397,0.0,0.10691681735985537,0.8773006134969326,0.051333333333333335,0.26993865030674846,0.7853337777777764,0.8416801393602212,0.9026834200473572
16511,tdc_evidence_validated,0.13051146384479717,0.0,0.0,0.047714514835605515,0.8695652173913043,0.054,0.2236024844720497,0.778633333333332,0.8564980945508541,0.9150838512770314
16511,tdc_validated_with_reversal,0.14228007181328545,0.0,0.0,-0.029706945002007212,0.8516129032258064,0.05733333333333333,0.3032258064516129,0.7833946666666641,0.8296731392922159,0.9141410434154791
16512,simple_time_schedule,0.2732974910394265,0.0,0.0,0.15377999483959748,0.8113207547169812,0.056,0.2641509433962264,0.7328759999999992,0.8215656021624028,0.92
16512,simple_success_driven,0.262621789193977,0.0,0.050174810978176,0.14046247100202047,0.7828947368421053,0.14133333333333334,0.3618421052631579,0.7246951111111103,0.7836075761988528,0.7188823722049069
16512,tdc_unvalidated,0.15992892047978677,0.12027068594278684,0.0,0.00462962962962965,0.8263473053892215,0.06066666666666667,0.3413173652694611,0.7532199999999993,0.8008562000683094,0.8812964855445111
16512,tdc_evidence_validated,0.14052143172779497,0.0,0.0,0.02258970605688959,0.8775510204081632,0.05266666666666667,0.25170068027210885,0.7585919999999987,0.8493573118249725,0.9142719427485234
16512,tdc_validated_with_reversal,0.1329505300353357,0.0,0.0,0.020263424518743633,0.8344827586206897,0.050666666666666665,0.31724137931034485,0.7714422222222203,0.8289314357718781,0.9120429179622576
16513,simple_time_schedule,0.2738043001316367,0.0,0.0,0.10665618448637315,0.8490566037735849,0.051333333333333335,0.2893081761006289,0.7177595555555548,0.8223950548369168,0.92
16513,simple_success_driven,0.27284886312973694,0.0,0.04303943641258945,0.09799885648942253,0.7207792207792207,0.12533333333333332,0.38961038961038963,0.724717777777777,0.7614335883159111,0.7145470095212427
16513,tdc_unvalidated,0.16134831460674157,0.12083205873355767,0.0,0.13275282010686718,0.8739495798319328,0.07066666666666667,0.2857142857142857,0.790279999999998,0.8321554755800044,0.8641486764189019
16513,tdc_evidence_validated,0.14939434724091522,0.0,0.0,0.017924604131500765,0.8503401360544217,0.05333333333333334,0.30612244897959184,0.784215999999998,0.8323336582201932,0.9136181353097448
16513,tdc_validated_with_reversal,0.13539823008849558,0.0,0.0,0.022375215146299476,0.81875,0.048666666666666664,0.2875,0.7744871111111097,0.8307770827770922,0.9138613389841679
16514,simple_time_schedule,0.27882507672073653,0.0,0.0,0.06102484472049685,0.9084967320261438,0.06733333333333333,0.20915032679738563,0.7232297777777769,0.8443944914772593,0.92
16514,simple_success_driven,0.2674107142857143,0.0,0.0,0.13207547169811318,0.7935483870967742,0.13733333333333334,0.3161290322580645,0.7341973333333321,0.7940714848326231,0.7050072617686771
16514,tdc_unvalidated,0.14368585452922802,0.11094155348695255,0.0,-0.028862478777589184,0.8203592814371258,0.048666666666666664,0.31736526946107785,0.7750875555555533,0.8072393102427382,0.8772052519595981
16514,tdc_evidence_validated,0.1470327723649247,0.0,0.0,0.13294771151815643,0.8765432098765432,0.058666666666666666,0.25925925925925924,0.7835115555555537,0.8557087280496222,0.9138454099930877
16514,tdc_validated_with_reversal,0.14443952148870182,0.0,0.0,0.10327069738186967,0.806060606060606,0.04933333333333333,0.32727272727272727,0.7417795555555549,0.8243634262164747,0.9118121063554554
16515,simple_time_schedule,0.27195340501792115,0.0,0.0,0.0900842746996593,0.8562091503267973,0.064,0.24836601307189543,0.7113311111111101,0.8281308234433984,0.92
16515,simple_success_driven,0.256021409455843,0.0,0.024501050604603503,0.07810673938449553,0.6935483870967742,0.13666666666666666,0.41935483870967744,0.7362564444444433,0.7489568748735365,0.7491528679103855
16515,tdc_unvalidated,0.15928038613426942,0.11445139630703495,0.0,0.032900432900432874,0.8484848484848485,0.06266666666666666,0.24848484848484848,0.7911653333333311,0.8271276505921502,0.8946416498971299
16515,tdc_evidence_validated,0.13990103463787673,0.0,0.0,0.08467927048119861,0.8417721518987342,0.06066666666666667,0.2911392405063291,0.7694053333333316,0.8378779966204167,0.9138679001928878
16515,tdc_validated_with_reversal,0.15360360360360362,0.0,0.0,0.01784633998790086,0.9014084507042254,0.051333333333333335,0.2535211267605634,0.7912026666666645,0.8540622013799736,0.9143514032713405
16516,simple_time_schedule,0.27385159010600707,0.0,0.0,0.05736787743157179,0.8456375838926175,0.07333333333333333,0.3087248322147651,0.7179106666666655,0.8106158512485886,0.92
16516,simple_success_driven,0.26151761517615174,0.0,0.03038367665431896,0.21904398677854064,0.803680981595092,0.13133333333333333,0.3067484662576687,0.7379306666666653,0.807083657807397,0.7374745017253075
16516,tdc_unvalidated,0.14437555358724535,0.11687711733908222,0.0,0.04272282161272145,0.8113207547169812,0.06,0.31446540880503143,0.7834768888888868,0.8090322772488389,0.8777550981680708
16516,tdc_evidence_validated,0.15008726003490402,0.0,0.0,0.036311954519977596,0.8076923076923077,0.05,0.28846153846153844,0.7721608888888879,0.826702252435344,0.9134424377134727
16516,tdc_validated_with_reversal,0.12982456140350876,0.0,0.0,0.06535330895363922,0.8538011695906432,0.048666666666666664,0.26900584795321636,0.775257333333332,0.846767680856642,0.9141485252705828
16517,simple_time_schedule,0.2616946160635481,0.0,0.0,0.09755996691480562,0.8363636363636363,0.066,0.3090909090909091,0.730835555555554,0.8149318824174189,0.92
16517,simple_success_driven,0.26040268456375837,0.0,0.0,0.09053632934229949,0.7397260273972602,0.138,0.3835616438356164,0.7415924444444434,0.766863378971167,0.7527455562840464
16517,tdc_unvalidated,0.13902548055431382,0.11482381530984204,0.0,0.0746465744912227,0.8482758620689655,0.062,0.2413793103448276,0.7936977777777755,0.8346951429901066,0.8795654374739902
16517,tdc_evidence_validated,0.13294538943598927,0.0,0.0,0.010824791646709464,0.8502994011976048,0.058666666666666666,0.23353293413173654,0.7856875555555534,0.8463303925099663,0.9143653837531129
16517,tdc_validated_with_reversal,0.137852593266606,0.0,0.0,0.02955738934733676,0.8258064516129032,0.058,0.3225806451612903,0.7702857777777756,0.8247256914596376,0.9124749167147553
16518,simple_time_schedule,0.2556291390728477,0.0,0.0,0.03432868834328695,0.8303030303030303,0.06,0.2787878787878788,0.7212297777777766,0.8152983157992845,0.92
16518,simple_success_driven,0.2575354609929078,0.0,0.02961561190501949,0.07439771335238876,0.7388059701492538,0.14266666666666666,0.3358208955223881,0.7541697777777764,0.7741026486154194,0.7180348100052009
16518,tdc_unvalidated,0.15969750889679715,0.11869031377899045,0.0,0.0720317574882714,0.8315217391304348,0.06733333333333333,0.31521739130434784,0.7813906666666651,0.8124704319898862,0.8801075155889325
16518,tdc_evidence_validated,0.13734290843806105,0.0,0.0,0.20603529782540186,0.8343949044585988,0.07066666666666667,0.3184713375796178,0.7801528888888872,0.8400842018393249,0.9136725766989916
16518,tdc_validated_with_reversal,0.14769647696476965,0.0,0.0,0.06668229227704214,0.8662790697674418,0.048666666666666664,0.3313953488372093,0.7531475555555546,0.8352521261161395,0.9108321126762043
16519,simple_time_schedule,0.2782258064516129,0.0,0.0,0.03723165913071813,0.8260869565217391,0.06666666666666667,0.2981366459627329,0.7485946666666652,0.807900313119157,0.92
16519,simple_success_driven,0.2752982766239505,0.0,0.005360867928706159,0.11493902439024395,0.7352941176470589,0.13066666666666665,0.3764705882352941,0.7491813333333325,0.7684198322434743,0.7072913411021888
16519,tdc_unvalidated,0.1584070796460177,0.12198864508209299,0.0,0.08478919170743071,0.8609271523178808,0.054,0.2781456953642384,0.793104888888887,0.8296079937225849,0.8890184932638006
16519,tdc_evidence_validated,0.14260407440212577,0.0,0.0,0.06580882352941175,0.8903225806451613,0.056666666666666664,0.21935483870967742,0.7805924444444429,0.8616507149642632,0.9156157682859294
16519,tdc_validated_with_reversal,0.13802435723951287,0.0,0.0,-0.013236481033091163,0.8662420382165605,0.05533333333333333,0.267515923566879,0.7880528888888867,0.8420316766559794,0.9143128473800897
16520,simple_time_schedule,0.267226148409894,0.0,0.0,0.1271190653740989,0.85,0.07133333333333333,0.30625,0.7073097777777771,0.8185119222303204,0.92
16520,simple_success_driven,0.2461883408071749,0.0,0.011688920628511124,0.050459303567613856,0.7424242424242424,0.13733333333333334,0.38636363636363635,0.7538835555555539,0.7663887490976572,0.7198961989479158
16520,tdc_unvalidated,0.1553784860557769,0.11851851851851852,0.0,0.06243842364532015,0.8773006134969326,0.06866666666666667,0.3067484662576687,0.7865204444444425,0.824831438045589,0.8746807779428678
16520,tdc_evidence_validated,0.13658536585365855,0.0,0.0,-0.027780137626369883,0.8888888888888888,0.04933333333333333,0.2549019607843137,0.7766573333333312,0.849279578162535,0.9137362035862823
16520,tdc_validated_with_reversal,0.14215024741340532,0.0,0.0,0.07124775436877351,0.8924050632911392,0.06333333333333334,0.17088607594936708,0.7776897777777761,0.8701907650083903,0.915966537169651
16521,simple_time_schedule,0.2627080521817364,0.0,0.0,0.10508412246023724,0.8589743589743589,0.058,0.27564102564102566,0.7278013333333321,0.8279981173631706,0.92
16521,simple_success_driven,0.25066904549509367,0.0,0.014742052532436989,0.177034842714064,0.7682119205298014,0.15066666666666667,0.37748344370860926,0.7304368888888879,0.7806037709963036,0.7251311060674075
16521,tdc_unvalidated,0.1388642413487134,0.10672536814938516,0.0,0.07536148062463854,0.8433734939759037,0.06266666666666666,0.2891566265060241,0.7697262222222209,0.8249047084885796,0.9016548722751392
16521,tdc_evidence_validated,0.13336326897171083,0.0,0.0,-0.008528784648187626,0.8333333333333334,0.05733333333333333,0.375,0.7732088888888871,0.8149018617943278,0.9118975215868775
16521,tdc_validated_with_reversal,0.14647137150466044,0.0,0.0,-0.033704020530367806,0.8589743589743589,0.048,0.27564102564102566,0.7824635555555538,0.8369546901076018,0.9136757298023894
16522,simple_time_schedule,0.27980206927575346,0.0,0.0,0.0161508540503974,0.8421052631578947,0.06333333333333334,0.25146198830409355,0.730162222222221,0.8180350394441396,0.92
16522,simple_success_driven,0.26083072800357304,0.0,0.0,0.15641952983725138,0.7735849056603774,0.14266666666666666,0.3584905660377358,0.7486475555555541,0.7842485714937335,0.713601144062065
16522,tdc_unvalidated,0.15275938189845475,0.12283126055581145,0.0,0.12895464934440037,0.83125,0.06,0.34375,0.76209111111111,0.8126989516595154,0.8897882443827978
16522,tdc_evidence_validated,0.13321492007104796,0.0,0.0,0.06220238095238095,0.9090909090909091,0.03933333333333333,0.2159090909090909,0.7825044444444426,0.87065112792887,0.9152775297139729
16522,tdc_validated_with_reversal,0.13831692032229184,0.0,0.0,0.016059602649006632,0.8592592592592593,0.05733333333333333,0.3037037037037037,0.7620702222222209,0.8347854304779107,0.9120705610859366
16523,simple_time_schedule,0.2695690413368514,0.0,0.0,0.10597439544807963,0.8657718120805369,0.06466666666666666,0.30201342281879195,0.7163319999999992,0.8224677179739668,0.92
16523,simple_success_driven,0.25334522747546834,0.0,0.03282198457106866,0.12505109966478622,0.8238993710691824,0.146,0.32075471698113206,0.7339813333333325,0.8005350094599506,0.7162601248337134
16523,tdc_unvalidated,0.15747330960854092,0.11435967717374752,0.0,0.09945493628128366,0.838150289017341,0.06,0.3352601156069364,0.7685439999999989,0.8141379788513705,0.8972466291658818
16523,tdc_evidence_validated,0.13773502404897245,0.0,0.0,0.12326183269728475,0.8364779874213837,0.04,0.3081761006289308,0.7841062222222205,0.84082531100574,0.9131037729001996
16523,tdc_validated_with_reversal,0.152549889135255,0.0,0.0,0.009175842509175802,0.8630952380952381,0.054,0.27976190476190477,0.767979555555554,0.8382419794297348,0.9136251104075648
16524,simple_time_schedule,0.27300884955752214,0.0,0.0,0.06264750053636559,0.7914110429447853,0.066,0.3619631901840491,0.7120084444444439,0.7894961749562535,0.92
16524,simple_success_driven,0.2599118942731278,0.0,0.03350008304463892,0.17364590225919274,0.7666666666666667,0.13733333333333334,0.37333333333333335,0.7541582222222205,0.7824970025380531,0.7065066296326445
16524,tdc_unvalidated,0.148,0.11611519607843138,0.0,-0.008913754682091879,0.7181208053691275,0.07066666666666667,0.40939597315436244,0.800793333333331,0.7640158608834928,0.8544974750871774
16524,tdc_evidence_validated,0.14285714285714285,0.0,0.0,-0.025517592266447453,0.9133333333333333,0.05,0.22666666666666666,0.7885897777777755,0.8599021837297951,0.9144425875354358
16524,tdc_validated_with_reversal,0.14446444644464446,0.0,0.0,0.0379784688995215,0.8294117647058824,0.052,0.2647058823529412,0.7809248888888869,0.8371420152711494,0.9138998452978018
16525,simple_time_schedule,0.265929203539823,0.0,0.0,0.011819293350471827,0.84472049689441,0.074,0.3105590062111801,0.699062222222222,0.8066702419979973,0.92
16525,simple_success_driven,0.2656729504603244,0.0,0.03264897673529299,0.09942028985507245,0.8068181818181818,0.138,0.3181818181818182,0.721910666666666,0.7939194731542634,0.710217391720984
16525,tdc_unvalidated,0.16821192052980133,0.1231549815498155,0.0,0.04182109357126518,0.8322981366459627,0.06466666666666666,0.33540372670807456,0.7740964444444425,0.8050134939242398,0.899262061752208
16525,tdc_evidence_validated,0.13799283154121864,0.0,0.0,0.07900185245723013,0.8421052631578947,0.05466666666666667,0.3157894736842105,0.7566728888888878,0.8337845585644335,0.9126938088904905
16525,tdc_validated_with_reversal,0.14473108876257104,0.0,0.0,0.006496815286624158,0.8131868131868132,0.05466666666666667,0.3131868131868132,0.7525982222222214,0.8204058638096009,0.9125853706533678
16526,simple_time_schedule,0.2746858168761221,0.0,0.0,0.13838690564360834,0.8620689655172413,0.06733333333333333,0.26436781609195403,0.7184635555555549,0.8298904918053066,0.92
16526,simple_success_driven,0.2641931157800626,0.0,0.026625724692326602,0.06421502474134055,0.75,0.14066666666666666,0.3815789473684211,0.7240151111111107,0.7659198930215604,0.7089968587451613
16526,tdc_unvalidated,0.12686230248306998,0.11346537693843083,0.0,0.0429243752028563,0.788235294117647,0.066,0.3235294117647059,0.776579555555554,0.8035017411287975,0.8816078853297771
16526,tdc_evidence_validated,0.12516703786191538,0.0,0.0,0.019888260304297356,0.8397435897435898,0.04666666666666667,0.27564102564102566,0.7596608888888875,0.8389105213356414,0.9134030222978547
16526,tdc_validated_with_reversal,0.13985701519213584,0.0,0.0,-0.006211180124223614,0.815028901734104,0.066,0.3236994219653179,0.7682755555555537,0.817435186147813,0.9116746313251455
16527,simple_time_schedule,0.2652697280427998,0.0,0.0,0.03987647172360542,0.8242424242424242,0.062,0.3090909090909091,0.7198377777777769,0.8071076851048257,0.92
16527,simple_success_driven,0.2605228178998671,0.0,0.025583189600245637,0.14833333333333332,0.7604790419161677,0.13733333333333334,0.38323353293413176,0.7197759999999994,0.7757441129590884,0.7240580977757998
16527,tdc_unvalidated,0.13141314131413143,0.10170533108004302,0.0,0.03492077542710448,0.8641975308641975,0.06,0.2654320987654321,0.7813186666666649,0.833473558816881,0.8898823326454279
16527,tdc_evidence_validated,0.13929684023141967,0.0,0.0,0.03270629342217524,0.8390804597701149,0.054,0.3218390804597701,0.7432848888888881,0.8276546172589996,0.9115435549109381
16527,tdc_validated_with_reversal,0.1294271972015741,0.0,0.0,0.0065268065268065945,0.8445945945945946,0.05733333333333333,0.27702702702702703,0.8012746666666635,0.8381178280850953,0.9139606443884793
16528,simple_time_schedule,0.26521545979564637,0.0,0.0,0.09132007233273054,0.8404907975460123,0.05533333333333333,0.31901840490797545,0.7177786666666658,0.8143277332761687,0.92
16528,simple_success_driven,0.2582244254168544,0.0,0.03580912641537737,0.12971323978035387,0.7054794520547946,0.14933333333333335,0.3972602739726027,0.7368933333333322,0.7576162588021509,0.7383477285750549
16528,tdc_unvalidated,0.1445993031358885,0.11723818350324375,0.0,0.12023593466424687,0.8685714285714285,0.056666666666666664,0.32571428571428573,0.7723564444444431,0.8269625528534085,0.9050800615976418
16528,tdc_evidence_validated,0.1348314606741573,0.0,0.0,0.055335097001763645,0.8780487804878049,0.051333333333333335,0.29878048780487804,0.7456137777777769,0.844112840555732,0.9121818200319283
16528,tdc_validated_with_reversal,0.13268892794376097,0.0,0.0,0.030900723208415415,0.8562874251497006,0.059333333333333335,0.2694610778443114,0.7828022222222205,0.8427203515240543,0.9139004204585588
16529,simple_time_schedule,0.2647058823529412,0.0,0.0,-0.052616446233467506,0.773972602739726,0.056666666666666664,0.3424657534246575,0.7155048888888885,0.7823949787018956,0.92
16529,simple_success_driven,0.2599099099099099,0.0,0.03429905480754636,0.1621522290418611,0.8104575163398693,0.14133333333333334,0.2679738562091503,0.7472826666666657,0.8101372740732165,0.742161174474626
16529,tdc_unvalidated,0.14304753442914261,0.10884983040394697,0.0,0.11793418359313501,0.8579881656804734,0.058,0.26627218934911245,0.7918959999999978,0.8367301058993706,0.8955581908639532
16529,tdc_evidence_validated,0.1387126019945603,0.0,0.0,-0.032907043328879504,0.847682119205298,0.04666666666666667,0.2781456953642384,0.7770395555555543,0.8349400712537154,0.9132724009556061
16529,tdc_validated_with_reversal,0.12991604065399912,0.0,0.0,0.006976744186046435,0.8709677419354839,0.05266666666666667,0.2838709677419355,0.7827151111111091,0.8431873154920693,0.9130371233054224
16530,simple_time_schedule,0.2824258521469677,0.0,0.0,0.09765355417529331,0.8352941176470589,0.066,0.32941176470588235,0.7118079999999999,0.8073614556216834,0.92
16530,simple_success_driven,0.25168842863574964,0.0,0.05611835705066781,-0.012393673577884123,0.775,0.13333333333333333,0.3625,0.7217506666666667,0.7720588194380976,0.7139396400874066
