seed,discount,model,gross_trajectory,avg_base_info_cost,applied_discount,net_trajectory,final_recall,core_protection,capture_resistance,final_quality
18003,0.25,simple_q090_a008,0.7523164444444415,0.05631999999999951,1.0,0.695996444444442,0.8260869565217391,0.6739130434782609,0.8545454545454545,0.9
18003,0.25,simple_q090_a016,0.7569519999999975,0.05631999999999951,1.0,0.700631999999998,0.875,0.725,0.879110251450677,0.9
18003,0.25,tdc_evidence_validated,0.711852444444441,0.04265310275613651,0.25,0.7011891687554068,0.8623853211009175,0.7339449541284404,0.8532555879494654,0.9094931434285498
18003,0.5,simple_q090_a008,0.7523164444444415,0.05631999999999951,1.0,0.695996444444442,0.8260869565217391,0.6739130434782609,0.8545454545454545,0.9
18003,0.5,simple_q090_a016,0.7569519999999975,0.05631999999999951,1.0,0.700631999999998,0.875,0.725,0.879110251450677,0.9
18003,0.5,tdc_evidence_validated,0.711852444444441,0.04265310275613651,0.5,0.6905258930663727,0.8623853211009175,0.7339449541284404,0.8532555879494654,0.9094931434285498
18003,0.75,simple_q090_a008,0.7523164444444415,0.05631999999999951,1.0,0.695996444444442,0.8260869565217391,0.6739130434782609,0.8545454545454545,0.9
18003,0.75,simple_q090_a016,0.7569519999999975,0.05631999999999951,1.0,0.700631999999998,0.875,0.725,0.879110251450677,0.9
18003,0.75,tdc_evidence_validated,0.711852444444441,0.04265310275613651,0.75,0.6798626173773386,0.8623853211009175,0.7339449541284404,0.8532555879494654,0.9094931434285498
18003,1.0,simple_q090_a008,0.7523164444444415,0.05631999999999951,1.0,0.695996444444442,0.8260869565217391,0.6739130434782609,0.8545454545454545,0.9
18003,1.0,simple_q090_a016,0.7569519999999975,0.05631999999999951,1.0,0.700631999999998,0.875,0.725,0.879110251450677,0.9
18003,1.0,tdc_evidence_validated,0.711852444444441,0.04265310275613651,1.0,0.6691993416883044,0.8623853211009175,0.7339449541284404,0.8532555879494654,0.9094931434285498
18003,1.25,simple_q090_a008,0.7523164444444415,0.05631999999999951,1.0,0.695996444444442,0.8260869565217391,0.6739130434782609,0.8545454545454545,0.9
18003,1.25,simple_q090_a016,0.7569519999999975,0.05631999999999951,1.0,0.700631999999998,0.875,0.725,0.879110251450677,0.9
18003,1.25,tdc_evidence_validated,0.711852444444441,0.04265310275613651,1.25,0.6585360659992703,0.8623853211009175,0.7339449541284404,0.8532555879494654,0.9094931434285498
18004,0.25,simple_q090_a008,0.7370888888888859,0.05631999999999951,1.0,0.6807688888888864,0.8674698795180723,0.6506024096385542,0.8674242424242424,0.9
18004,0.25,simple_q090_a016,0.72510933333333,0.05631999999999951,1.0,0.6687893333333306,0.890625,0.6875,0.8809293320425944,0.9
18004,0.25,tdc_evidence_validated,0.686623999999996,0.04009563809307653,0.25,0.6766000904767269,0.8089887640449438,0.6404494382022472,0.81648675171737,0.9067214966891424
18004,0.5,simple_q090_a008,0.7370888888888859,0.05631999999999951,1.0,0.6807688888888864,0.8674698795180723,0.6506024096385542,0.8674242424242424,0.9
18004,0.5,simple_q090_a016,0.72510933333333,0.05631999999999951,1.0,0.6687893333333306,0.890625,0.6875,0.8809293320425944,0.9
18004,0.5,tdc_evidence_validated,0.686623999999996,0.04009563809307653,0.5,0.6665761809534577,0.8089887640449438,0.6404494382022472,0.81648675171737,0.9067214966891424
18004,0.75,simple_q090_a008,0.7370888888888859,0.05631999999999951,1.0,0.6807688888888864,0.8674698795180723,0.6506024096385542,0.8674242424242424,0.9
18004,0.75,simple_q090_a016,0.72510933333333,0.05631999999999951,1.0,0.6687893333333306,0.890625,0.6875,0.8809293320425944,0.9
18004,0.75,tdc_evidence_validated,0.686623999999996,0.04009563809307653,0.75,0.6565522714301886,0.8089887640449438,0.6404494382022472,0.81648675171737,0.9067214966891424
18004,1.0,simple_q090_a008,0.7370888888888859,0.05631999999999951,1.0,0.6807688888888864,0.8674698795180723,0.6506024096385542,0.8674242424242424,0.9
18004,1.0,simple_q090_a016,0.72510933333333,0.05631999999999951,1.0,0.6687893333333306,0.890625,0.6875,0.8809293320425944,0.9
18004,1.0,tdc_evidence_validated,0.686623999999996,0.04009563809307653,1.0,0.6465283619069195,0.8089887640449438,0.6404494382022472,0.81648675171737,0.9067214966891424
18004,1.25,simple_q090_a008,0.7370888888888859,0.05631999999999951,1.0,0.6807688888888864,0.8674698795180723,0.6506024096385542,0.8674242424242424,0.9
18004,1.25,simple_q090_a016,0.72510933333333,0.05631999999999951,1.0,0.6687893333333306,0.890625,0.6875,0.8809293320425944,0.9
18004,1.25,tdc_evidence_validated,0.686623999999996,0.04009563809307653,1.25,0.6365044523836504,0.8089887640449438,0.6404494382022472,0.81648675171737,0.9067214966891424
18005,0.25,simple_q090_a008,0.7513173333333304,0.05631999999999951,1.0,0.6949973333333309,0.8529411764705882,0.7156862745098039,0.8654028436018957,0.9
