seed,model,phase,A_TF,R_ethical,H_self,capture_resistance,R_gain_in_phase
11897,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11897,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11897,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11897,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11897,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11897,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11897,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11897,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11897,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11898,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11898,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11898,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11898,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11898,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11898,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11898,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11898,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11898,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11898,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11898,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11898,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11898,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11898,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11898,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11898,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11898,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11898,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11899,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11899,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11899,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11899,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11899,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11899,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11899,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11899,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11899,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11899,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11899,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11899,one_way_thirdfactor_to_ethicalsense,6,0.22,0.50396,0.9,0.1,0.0039599999999999635
11899,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11899,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11899,bidirectional_codevelopment,3,0.1,0.5018,0.9,0.1,0.0018000000000000238
11899,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,-0.0018000000000000238
11899,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11899,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11900,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11900,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11900,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11900,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11900,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11900,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11900,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11900,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11900,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11900,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11900,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11900,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11900,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11900,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11900,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11900,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11900,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11900,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11901,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11901,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11901,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11901,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11901,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11901,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11901,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11901,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11901,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11901,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11901,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11901,one_way_thirdfactor_to_ethicalsense,6,0.22,0.50396,0.9,0.1,0.0039599999999999635
11901,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11901,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11901,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11901,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11901,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11901,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11902,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11902,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11902,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11902,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11902,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11902,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11902,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11902,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11902,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11902,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11902,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11902,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11902,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11902,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11902,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11902,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11902,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11902,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11903,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11903,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11903,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11903,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11903,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11903,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11903,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11903,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11903,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11903,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11903,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11903,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11903,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11903,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11903,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11903,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11903,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11903,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11904,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11904,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11904,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11904,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11904,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11904,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11904,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11904,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11904,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11904,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11904,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11904,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11904,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11904,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11904,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11904,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11904,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11904,bidirectional_codevelopment,6,0.1,0.5018,0.9,0.1,0.0018000000000000238
11905,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11905,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11905,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11905,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11905,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11905,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11905,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11905,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11905,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11905,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11905,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11905,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11905,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11905,bidirectional_codevelopment,2,0.1,0.5018,0.9,0.1,0.0018000000000000238
11905,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,-0.0018000000000000238
11905,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11905,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11905,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11906,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11906,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11906,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11906,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11906,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11906,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11906,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11906,one_way_thirdfactor_to_ethicalsense,2,0.22,0.50396,0.9,0.1,0.0039599999999999635
11906,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,-0.0039599999999999635
11906,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11906,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11906,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11906,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11906,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11906,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11906,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11906,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11906,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11907,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11907,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11907,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11907,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11907,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11907,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11907,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11907,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11907,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11907,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11907,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11907,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11907,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11907,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11907,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11907,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11907,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11907,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11908,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11908,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11908,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11908,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11908,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11908,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11908,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11908,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11908,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11908,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11908,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11908,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11908,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11908,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11908,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11908,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11908,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11908,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11909,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11909,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11909,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11909,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11909,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11909,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11909,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11909,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11909,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11909,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11909,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11909,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11909,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11909,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11909,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11909,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11909,bidirectional_codevelopment,5,0.1,0.5018,0.9,0.1,0.0018000000000000238
11909,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,-0.0018000000000000238
11910,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11910,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11910,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11910,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11910,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11910,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11910,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11910,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11910,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11910,one_way_thirdfactor_to_ethicalsense,4,0.22,0.50396,0.9,0.1,0.0039599999999999635
11910,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,-0.0039599999999999635
11910,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11910,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11910,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11910,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11910,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11910,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11910,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11911,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11911,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11911,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11911,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11911,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11911,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11911,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11911,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11911,one_way_thirdfactor_to_ethicalsense,3,0.22,0.50396,0.9,0.1,0.0039599999999999635
11911,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,-0.0039599999999999635
11911,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11911,one_way_thirdfactor_to_ethicalsense,6,0.22,0.50396,0.9,0.1,0.0039599999999999635
11911,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11911,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11911,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11911,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11911,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11911,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11912,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11912,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11912,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11912,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11912,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11912,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11912,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11912,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11912,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11912,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11912,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11912,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11912,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11912,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11912,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11912,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11912,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11912,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11913,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11913,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11913,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11913,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11913,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11913,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11913,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11913,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11913,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11913,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11913,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11913,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11913,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11913,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11913,bidirectional_codevelopment,3,0.1,0.5036,0.9,0.1,0.0036000000000000476
11913,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,-0.0036000000000000476
11913,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11913,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11914,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11914,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11914,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11914,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11914,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11914,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11914,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11914,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11914,one_way_thirdfactor_to_ethicalsense,3,0.22,0.50396,0.9,0.1,0.0039599999999999635
11914,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,-0.0039599999999999635
11914,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11914,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11914,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11914,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11914,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11914,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11914,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11914,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11915,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11915,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11915,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11915,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11915,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11915,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11915,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11915,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11915,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11915,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11915,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11915,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11915,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11915,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11915,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11915,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11915,bidirectional_codevelopment,5,0.1,0.5018,0.9,0.1,0.0018000000000000238
11915,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,-0.0018000000000000238
11916,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11916,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11916,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11916,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11916,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11916,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11916,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11916,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11916,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11916,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11916,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11916,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11916,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11916,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11916,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11916,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11916,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11916,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11917,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11917,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
